msno,total_secs,num_unq,paid_sum,plays_total,has_usage,has_payment,auto_renew_rate,cancel_txn_count,total_secs_lag1,total_secs_diff1,num_unq_lag1,num_unq_diff1,paid_sum_lag1,paid_sum_diff1,plays_total_lag1,plays_total_diff1,has_usage_lag1,has_usage_diff1,has_payment_lag1,has_payment_diff1,auto_renew_rate_lag1,auto_renew_rate_diff1,cancel_txn_count_lag1,cancel_txn_count_diff1,is_ativo,is_ativo_fut,churn_3m,label_trust,fut_active_rate,churn_rate_month,safra
+pceLlHL0WgzH8lGlv31WS6N5bo0zfJss/n7yMoNtKw=,10631.317,44.0,149.0,81.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pcqGRQVRL9oX5vBEjm0I3Qth6J/xwuULGu7Omzx5KM=,423434.9320000001,1087.0,149.0,2336.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pcyMsozVA7nUshgxRGRE9nGQX9izGFTW0clAOHq1Sc=,142663.703,537.0,149.0,752.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pdNbW2q9wBjhxWAOH1RYAofgyQwfYIZq5ZjTwv0eho=,47405.356,128.0,149.0,192.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pdWIRLtkZUC2sHURCHbXBkgiISe1T9tvvjkUNFBm3I=,155128.23,844.0,119.0,935.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pdXhrs0AcNjlKmf+ldo1bVEU6fAtraqAB7TjEW0ObA=,85048.78899999999,488.0,,565.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pdoMzrzmafMH0HrhHMWAvuQyXQ5i/EiprCaGTd7AFc=,185617.82900000003,656.0,149.0,853.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pdx2XQTztHGBbOe3AqQnDkZiAVuYOZF6W1Ul1dgywY=,23748.176,155.0,149.0,185.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+peiu6jBP86P2OJl+h+OamGrrIrYKdI3da6M5+hu9PY=,350842.19000000006,746.0,149.0,1770.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pejAPzTKnFEYLkCn2gvT/P+HE0bB5Rubk3sdS5LIA4=,1006701.5409999999,2512.0,149.0,4702.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pfH0Qhex5G+UqyHVQz058cUrRcwkhTADJMVH3RQrqE=,160169.198,703.0,,834.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pfucJupbqPc/XT/vEEmP0Y4zhLws68RQERRtug/pIk=,47915.04699999999,268.0,149.0,317.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pg+hLidoFATbgitmrNZJIE+RV0wiY29aO7AccBRtws=,14264.218,52.0,119.0,56.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pg3tvXqkUsAgBf7ggQioFygSoQLXxkO7xttjo/vONM=,70039.155,271.0,129.0,277.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pg6DG34In1bOrVc/ZeFff1744W4wAuh7MTh8LXXtBw=,57128.603,229.0,149.0,247.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pggsDzDpVQ1v5izNc2aT/p+kZHZlL0To2Rf3SiTaXI=,33364.018,83.0,149.0,162.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pguK1+EuDDUy82nq7zVaTHKjVU6a7yp6h5hnYNBK14=,198729.95200000005,729.0,149.0,944.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+phZGTa7LM7TRKzRvLhTnzECYVGdW9vfaE0ZeZlW/0w=,56266.731000000014,176.0,149.0,241.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+phcyGma7YdH/4sdHAXocAXuJPkk5AEl+/AB99pPsrc=,30011.835999999996,207.0,,272.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+phqYpZijrqtQCSKIafwfxUOwOAQWPt1FgwAQPzD6fk=,181087.78399999996,689.0,,959.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+piUUTsa5A85Sgv7wv5/RbStyKO2TXB/MRzUFhuhWpE=,19851.974,78.0,,81.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+piY2D80L1Y/p4CwUMaaF3H0b5xFBmAt5xlaoXtKrqQ=,208308.489,725.0,119.0,1440.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pjUzUK7gRrtfPc96wvewcAzT0/U7BIKxMvN2oSxfTU=,143194.05300000004,440.0,1000.0,915.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pjtS7zSA4d9FGUsu35jmKVo0iS2VNPBwE5TOBvAp7g=,111487.84000000001,203.0,149.0,417.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pk3J0Jm3fXA0GhXzcHey0UB8BD+SeZUg2viQy+7bys=,3881.1090000000004,18.0,119.0,22.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pkxNMFnzz/rsDCN8/nE+epuLElI/wbdFP7esk/W4Sc=,38234.932,177.0,,187.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+plAoc9VssGGJx3Al/P6uLvcVXzUbrc4jNMtIvvW8QY=,369396.30399999995,1719.0,149.0,2425.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pn+DXwW9zT1nDekAU8eM3cwvTF9YmkBGvBdlZ/sAMc=,258470.61500000002,1022.0,119.0,1280.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pp4Uwv2gpnjTHSuMOrGI9XeIiS/CBbbN73IGB5I5YI=,126399.67500000002,520.0,149.0,674.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ppAHEPpawWGLBRuGhtKtoA3cXWqRyIv8MSHAU7uOfU=,608454.2479999999,2037.0,149.0,2517.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ppY0ACD3tJw3yKxXPPvcmJswq+SeF9tkOdoKimirKU=,608393.5199999999,1704.0,,2479.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ppcsnLhYKuP8M2aszrg7wzZC/ZcrOADOvUkEBhFOeA=,156275.808,558.0,149.0,671.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ppocLmEmokRaRtxXTq/mrPLEPPQnSh/vJHCN1FkYag=,34173.33700000001,158.0,149.0,160.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ppyjN7HCfcveYlZD8QJKe4LuIGxmNOt16xJmBjuHt4=,43923.168,180.0,149.0,224.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pq1SjkAXSxqLbWsrCeMlLFC9vN8wE73Qs+2TrMCwl8=,85004.38600000001,321.0,149.0,401.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pq9fR7t37F+rbzK6s36RT//CzHQtoS1VVYwQw2rS2w=,273087.279,1086.0,149.0,1267.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pqEfmyOYAp0IpA8hua71rEE+kXB3+7ZQLYvCvLkCr4=,38563.611,146.0,149.0,176.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pqcCsrY+wfsKbjBU3QsrrnlCSdbqsweptpo26sBSC8=,62937.78,198.0,119.0,317.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pqwCfXZj1m8OfRhiMy/EnvBpLHIuFDxqTKpRzXClPc=,68899.98000000001,384.0,129.0,407.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pr5p61oCzajLd8hxEgqpRVUgg35sElcXi7pFw4YX9o=,111577.15099999998,568.0,149.0,605.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+prSjmPpyrVw9QHaH063DoH2tj74iXrSzCqi1FSZI4w=,69932.09899999999,421.0,149.0,551.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+psbbXKXySdTa+5nG2oS90ZsKhzxpu40XipWt34tWAM=,38489.555,12.0,,163.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pte79/awjipUS+PKvXB1QHbiHJ2llCzg8TSmB7kMI4=,460118.5170000001,1602.0,149.0,2201.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+puRvfLVMazgIWlxw2Yv0uTsKOpYJuOjIyS6fJ/zU4Y=,29947.037,116.0,,126.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+puSG7hqHS0lEuG4v2bNGXYPVFdD7UnfmSysZtZSNiM=,14845.228000000001,80.0,,86.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pv3jnEBAL+urBFmaTQX72qiObADJlBCy6BXkGnoX98=,229098.51399999997,1159.0,149.0,1307.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pvXov4v3CIEF+xyt/ylOGtJ0LyAJiRA/tepfwuzt/M=,50534.015000000014,236.0,,249.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pvsLd3BjVxJWM0BdGPVycvwHHxiaC+a+pC/Pz0l0zk=,39824.079000000005,191.0,149.0,213.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pwJAPKhHbDBWp4BW2ie+8mGW85T0lkCQrUGoCi+LmM=,535041.9,2033.0,,3905.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pwhz13dLweIWqqO0fO2c0WKj4t6wxDJp8HJQbnlHr0=,40179.69499999999,199.0,149.0,231.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pwxf8DgeSUsXG9qZNpa46R3dZB4XOX47BKWDxBkSOw=,191593.81800000003,531.0,149.0,950.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pxC963IcB6i0yFSw3Ok91jf/tOYM+duLNveS5ffPJU=,281730.92999999993,394.0,,1364.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pxr/Sj4BMP+XgEYuwv6qoLu1inxVacnF1rfUOG1/Kc=,39308.307,133.0,149.0,217.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pyJ0KqETtWQ2myVHfx+zTNyHcxbMw6y2GtE91hoO68=,86478.637,274.0,149.0,462.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pyUFxlG3tMXscMy/5KuLpDaClc6ZHg0qDYJz1NGXqo=,84209.993,418.0,,519.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pz7NZyjwCyz42/phQNpRzeOytLCz2Pbzlr0L+KqIpY=,5235.492,27.0,1788.0,31.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pzeo9wSZHCvqiQ0r2rKpN1X2HlMLdWGpNESDGBnuQ8=,5170.303999999999,25.0,,25.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pzn4ViY6++X7EpOmIqx3CqBM6Uc9ECBkvXDBeqrCo4=,9145.764,25.0,149.0,57.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pzxR67ZVXi4KP1Z+SuNEfP3rtPdxshAoDKHp8XJCV8=,35349.299999999996,165.0,149.0,171.0,1,1,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q+MXILDu3AWT575B3R9xdc8IRjzrA6UUx1JOgaKPo0=,113253.81999999999,205.0,119.0,486.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q+PTOyt/mf0h0lX5R4wCS27cePPjMzReiurM1TNcG0=,89213.65599999999,246.0,149.0,438.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q+urnOy8qbuKzMFDjAb9K9uqzyna99LP6MElZ7u+mo=,124174.51799999998,641.0,,787.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q+xPjiQJ42hbzOiM4dRIv7E5QKJmH2SnwuH1qE82mc=,32707.542999999998,143.0,149.0,201.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q/Q/GKAhmzwDglWGbsl8QLzXnQBDnkvzlI0qtIr7JY=,152793.20999999996,583.0,149.0,640.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q/iVF9kl1ueWmqRz00c7Yadwvtut+L3qzxPeNWkiUA=,144128.949,472.0,149.0,608.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q0AiA3C6w7bPkR3v5/0mshLSzN2An/bAB63TTrF5p4=,14429.684,102.0,149.0,109.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q0EocYSH/Jso5IKgz3dg5RvnCmYhaFH840uBFNimMo=,55094.435,222.0,149.0,339.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q0OnhYoduQMeXl/SZddmIECSRhRi3DhZBRRCVpjmVQ=,22.256,2.0,,2.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q0TKop4rS2YhhlTyMRps6TlpvzwCmr86fQnHcpuXHg=,106219.873,412.0,,453.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q0i932Enr3zyTfXRR2ghlGjt1LvwCDCJ1/SjqjA4g4=,300654.596,1320.0,149.0,1400.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q0tqmCOxk9G3LH8DgPtq9/0sv8nn27u/yqHZN9tC60=,631207.9029999999,2282.0,119.0,2456.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q1OA+HsLxCE54q9hogelf/7IboCX5ONZYMy6u93evo=,38221.536,147.0,149.0,158.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q1gfwO5yVUblkgGXMEgO43X04hPuha8pgj0j4/MMZE=,348.984,3.0,,4.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q2dDse3x9O7jLIdo9YfPrZnmk5feJ75K4zgzrsaW1g=,62834.174,75.0,,88.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q2fGzMtiJXOqfr9/A9y8wt9+tA+lWYXuxa11XC6PmE=,1102.923,7.0,149.0,8.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q2nD0YYkAZhcQympWjyG1Kmt9ECn5CQt0RN9p14Ink=,515.976,6.0,,7.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q2zyLzJr9ZWwMNmjnOcSPbHjb7bJq/HU+o1x509SQc=,148095.463,571.0,149.0,612.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q3422cyDS8FQSeAe/lfosNRsKjWrun+ldlFkZh52j0=,15013.918999999998,61.0,149.0,89.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q37qVDZU8DxykecKoly5vlxEYwOh2k/sM+FoyTsPX4=,753.039,5.0,,5.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q3fXUJuFJ8GNX33TyAirOT2d58RlRQlOKvuX2dtoPc=,91873.42899999999,348.0,,396.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q3fcakcnU7IMjR4zlyePZbG1g7f58ygcamM9+BqQSc=,6739.205000000001,24.0,,34.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q46Rzm2cTOYCfWNXvLtfb/vzJ/I0XVsHb4xebDzkvQ=,6621.6669999999995,27.0,149.0,28.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q4cNHUod+HpoCTlIOFZHfYdb6eSUr9oHzJplVeiy6s=,387055.734,1344.0,149.0,1574.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q5Ea8aGk1Ntsfqih++DAPWWRoe57YjaWtGrysobMo0=,60083.740999999995,247.0,149.0,314.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q5LWgxPkyZqB3gp066VLmd3jIQnKCfgJqNdcFU38ok=,275804.64900000003,849.0,149.0,1198.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q5jFOKrap2UkEnj4J2hG1ie4q6QXyr81P0VRzpvjBs=,129.823,1.0,,1.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q5kpMCYT8OcbXiQQj+BoTTqMJC9B+6FRWuo4Sw4uwU=,997.22,4.0,,4.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q6gzDLVVBbYzSYidcvpK+BAeA+0ifDjvdqpbyouuE8=,180656.99099999998,916.0,,1094.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q6mS4/qMb8nmgWDC5MDZWaZUBn3XRIrkZT+iD/PHjc=,31856.746000000006,87.0,149.0,150.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q7C16ks96qFWnLHIbhQaMbYQd2LyNR6mEmRJgaMBI0=,106262.25499999999,63.0,,103.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q7cm9jKI7Z5sU5tV4CLKwANLU0l4u9DhM+GIMqHZRo=,1050.201,6.0,149.0,6.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q7tTmff/qVUea6hbUCpWL/g8s4geZmmt4K+VQX9PHk=,230506.5,1001.0,149.0,1115.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q828TXLU7gqWQDsu5+f6AHRCDxiWsQIJqWupNmISPw=,442897.346,1467.0,149.0,2460.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q84ebGyX/awkHMAaidTRw+4Ln0VayeUoSplwop/hT4=,4231.59,53.0,,82.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q8Ibs4BVPq3tO0ySqQr92qPE7HPsPK1CCmfNqgmqo4=,39719.442,183.0,119.0,207.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q8Z0OM95s7s7sp+Ht+hdrPSH+828LyZKibdki/19J8=,3607.207,49.0,119.0,54.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q8rtF4UMDS/MqdMmkCcgei5ePZiLHG0N5W0yfLJoP4=,325146.6949999999,1193.0,,1602.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q8vyv0B3FPdPpl6Zl0RFgNkE2DFS0WfvuaR4tzcjps=,211346.85599999997,945.0,149.0,1104.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q9ndpR0aZ3rFF6LKyF4llDjVwof5a+VVMc/bqWNwms=,251986.70800000004,853.0,149.0,1197.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+q9vDpES7YNNc5S+6yD7HYIgZG0gbQf7c2ebc/9VrVw=,42103.581999999995,276.0,149.0,357.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qA097GQGMESpBL8OlG/ww487CWnjtwmKx2Pc/gZP4M=,1639.7830000000001,17.0,,17.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qA8XlHrVnhT+Xj5RBLI9iDAk3xwLgLQYSJUhUq8eko=,51265.888999999996,227.0,129.0,238.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qAke+llrR8owIwOHBF0WBJn0V5ujW4uWyV0hDsMDZY=,98542.927,297.0,149.0,496.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qAoeVQNiqsH1/h9V7ujU85uKXE/n/6nfW05PDxrUJU=,374139.874,1254.0,,1882.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qAqE+pIes11m4LUJF00tVokiOK5wIioCN9dVY9b1Kw=,36758.048,288.0,,336.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qB29ROKeQwAEINZn+QCIWhS+AZfJaWi/37/+5AXL10=,140871.41600000003,1084.0,149.0,1344.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qBX5q/oe9ncqctPr8um3iR0R/ALuQ1uNgV3XeUT4YM=,259.0,1.0,,1.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qBmJ/6INH1V0GCfnELNcTpLq7dEDBtPOPoILf9Q6TQ=,19077.432,89.0,129.0,115.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qBtXNNAovKb0RRXjcB/yF97wTSVmuagvKfO2MSxyc8=,165951.959,540.0,,841.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qBvqGNmbtiN6XWRVDSM0nY1ya6BzJATiIHwYa9/x1Y=,175298.451,800.0,,833.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qCHcTq5L4gFOAz9jA6sMqU6RFblI45Y5R/2Mwg+m7U=,659381.8629999999,2389.0,149.0,2857.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qCTjtNhP5JDYDAPtb5Wn5gdj9yAYtmNd6b6i4R4y4c=,1874.094,11.0,,13.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qChqRa21wSeKrRIZWdLcIz8GXOo7tqtmTw8/K+lBIk=,60507.782,334.0,,388.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qD88jSjnzW3jXr1L2LiBBgrXgu4hPaFneXfaGNx1K8=,144411.173,590.0,0.0,673.0,1,0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qDKRx1KYDfxDmNrnJ+lck8r7NO4++a0S7V42J85J0k=,158822.514,688.0,,742.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qE9FniR6jZoJDS1B+X2VwIcMHpt3yuQdk7Apurv1co=,252481.77800000002,887.0,149.0,1061.0,1,1,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qESW6IiQV68O1GXoZntlEbsRAEjGdQV1ZQkXLPwWuk=,62301.229,255.0,149.0,286.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qETX4Ykw9DheYfyAk7Z0RPS8CGwr9923Gtj17dI1eE=,24838.349,118.0,,139.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qEXDnve/JRhzAygEq8SgnrwS0/GY80BC2scjRJ9rw4=,266423.839,1223.0,149.0,1648.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qEhtBvs9ae2FfnBXBtGGAy+EC7KVdT5bxwU8p1YFdc=,285729.80600000004,1075.0,,1410.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qEmWS+bbmDDN0Vu+deYiuP72oOTHcKibiofnEL39c4=,83147.65,226.0,149.0,287.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qFakYoIaItPMioAftDb8+SlukRFvxhdCgpzs0GFUUs=,27669.854000000003,104.0,119.0,166.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qG8GRbP+xZXPTpN6EIqmnQsK7owbbkhWP1iHQO0jvQ=,323672.0369999999,1305.0,119.0,1443.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qGjhNJDgdy3CPMqpYg4wn9KnWjCsXMeMJi8mKnl5Fc=,60455.788,282.0,149.0,292.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qGvsDMd2EN23WXKne8fMSVvGFHa3M/gmAMQqSitnFg=,50997.104999999996,225.0,149.0,234.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qHwCMKYG/iO3Wt7BVA3pwKIq87ci3M44kbMMjQdeRw=,56701.024,264.0,149.0,292.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qI0xlni4F9JHNup2NJLS/3KWTrSp0mF8ZJFHiYaj7E=,154854.619,641.0,149.0,814.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qJVVyNhdo8oIYCfApjHsw9ejFyA47pw5KcVyWyElZU=,360981.419,856.0,149.0,1566.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+qK4C0pWeqnPKYm+BgCq9M7addNFgMFqAXqyYDTYvpY=,31198.584,147.0,149.0,155.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
